student_id,assignment_id,question_id,modality,rubric_type,ai_score_norm,human_score_norm,semantic_entropy,ai_confidence,disagreement,response_length_words,response_length_sentences,avg_sentence_length,lexical_diversity_ttr,has_evidence_marker,estimated_num_claims,code_length_lines,code_length_chars,num_functions,syntax_error,cyclomatic_complexity_proxy,chart_type,has_xlabel,has_ylabel,has_title,num_detected_transformations,num_visualizations_function_calls,audio_length_minutes,transcript_length_words,speaking_tempo_wpm,filler_word_count,filler_word_rate,star_situation_present,star_task_present,star_action_present,star_result_present,star_completeness_score,response_length_words_missing,response_length_sentences_missing,avg_sentence_length_missing,lexical_diversity_ttr_missing,has_evidence_marker_missing,estimated_num_claims_missing,code_length_lines_missing,code_length_chars_missing,num_functions_missing,syntax_error_missing,cyclomatic_complexity_proxy_missing,chart_type_missing,has_xlabel_missing,has_ylabel_missing,has_title_missing,num_detected_transformations_missing,num_visualizations_function_calls_missing,audio_length_minutes_missing,transcript_length_words_missing,speaking_tempo_wpm_missing,filler_word_count_missing,filler_word_rate_missing,star_situation_present_missing,star_task_present_missing,star_action_present_missing,star_result_present_missing,star_completeness_score_missing
Interview_04,_Interviewee_4__MockInterview,_Interviewee_4__MockInterview,oral_video,mock_interview,0.3037778,0.77,0.5552600000000002,0.3319866666666666,-0.466222,,,,,,,,,,,,not_applicable,,,,,,26.0928,4626.0,177.29028697571744,78.0,0.0168612191958495,10.0,0.0,1.0,2.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_05,_Interviewee_5__MockInterview,_Interviewee_5__MockInterview,oral_video,mock_interview,0.3031222333333333,0.536667,0.5042866666666667,0.31971,-0.233545,,,,,,,,,,,,not_applicable,,,,,,21.018311116666663,2579.0,122.70253236260062,29.0,0.0112446684761535,12.0,0.0,1.0,4.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_07,_Interviewee_7__MockInterview,_Interviewee_7__MockInterview,oral_video,mock_interview,0.3933888333333334,0.591667,0.5232533333333333,0.3179566666666667,-0.198278,,,,,,,,,,,,not_applicable,,,,,,20.94755555,3228.0,154.09912590015784,98.0,0.030359355638166,2.0,1.0,6.0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_09,_Interviewee_9__MockInterview,_Interviewee_9__MockInterview,oral_video,mock_interview,0.4297222666666667,0.56,0.4945333333333333,0.3100633333333333,-0.130278,,,,,,,,,,,,not_applicable,,,,,,22.807466666666667,2840.0,124.52062482461884,53.0,0.0186619718309859,12.0,1.0,5.0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_08,_Interviewee_8__MockInterview,_Interviewee_8__MockInterview,oral_video,mock_interview,0.5379166000000001,0.623333,0.5208233333333333,0.31057,-0.085416,,,,,,,,,,,,not_applicable,,,,,,23.73582221666667,3744.0,157.73626739464967,52.0,0.0138888888888888,10.0,0.0,1.0,0.0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_06,_Interviewee_6__MockInterview,_Interviewee_6__MockInterview,oral_video,mock_interview,0.4730863666666666,0.713333,0.5872899999999999,0.2540633333333333,-0.240247,,,,,,,,,,,,not_applicable,,,,,,28.385066666666667,4038.0,142.25790086806208,45.0,0.0111441307578008,13.0,2.0,2.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_10,_Interviewee_10__MockInterview,_Interviewee_10__MockInterview,oral_video,mock_interview,0.6973333333333331,0.763333,0.23889,0.6415033333333333,-0.066,,,,,,,,,,,,not_applicable,,,,,,32.42524445,5349.0,164.96406089546073,90.0,0.0168255748738081,23.0,1.0,2.0,4.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_14,_Interviewee_14__MockInterview,_Interviewee_14__MockInterview,oral_video,mock_interview,0.42937,0.583333,0.348603,0.441192,-0.153963,,,,,,,,,,,,not_applicable,,,,,,18.42595555,2369.0,128.56863751633222,8.0,0.0033769523005487,8.0,5.0,1.0,3.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_15,_Interviewee_15__MockInterview,_Interviewee_15__MockInterview,oral_video,mock_interview,0.409926,0.53,0.583807,0.228088,-0.120074,,,,,,,,,,,,not_applicable,,,,,,19.703466666666667,2843.0,144.28932979644867,52.0,0.0182905381639113,7.0,0.0,3.0,4.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_12,_Interviewee_12__MockInterview,_Interviewee_12__MockInterview,oral_video,mock_interview,0.597037,0.666667,0.52415,0.274633,-0.06963,,,,,,,,,,,,not_applicable,,,,,,23.0208,3746.0,162.7224075618571,56.0,0.0149492792311799,16.0,2.0,1.0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_13,_Interviewee_13__MockInterview,_Interviewee_13__MockInterview,oral_video,mock_interview,0.628,0.67,0.78033,0.10817,-0.042,,,,,,,,,,,,not_applicable,,,,,,24.37013333333333,3920.0,160.852628353832,97.0,0.0247448979591836,10.0,3.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_11,_Interviewee_11__MockInterview,_Interviewee_11__MockInterview,oral_video,mock_interview,0.4784,0.623333,0.424027,0.330154,-0.144933,,,,,,,,,,,,not_applicable,,,,,,25.33084445,3434.0,135.5659503092484,62.0,0.0180547466511357,7.0,1.0,0.0,4.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_19,_Interviewee_19__MockInterview,_Interviewee_19__MockInterview,oral_video,mock_interview,0.461261,0.533333,0.50283,0.334139,-0.072072,,,,,,,,,,,,not_applicable,,,,,,18.829511116666666,2396.0,127.2470636733216,50.0,0.0208681135225375,10.0,0.0,0.0,1.0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_16,_Interviewee_16__MockInterview,_Interviewee_16__MockInterview,oral_video,mock_interview,0.444274,0.663333,0.51736,0.297982,-0.219059,,,,,,,,,,,,not_applicable,,,,,,21.50044445,3123.0,145.25281127386182,40.0,0.0128081972462375,12.0,2.0,3.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_20,_Interviewee_20__MockInterview,_Interviewee_20__MockInterview,oral_video,mock_interview,0.552,0.656667,0.046207,0.633333,-0.104667,,,,,,,,,,,,not_applicable,,,,,,20.28124445,3324.0,163.89526827087772,128.0,0.0385078219013237,9.0,3.0,1.0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_17,_Interviewee_17__MockInterview,_Interviewee_17__MockInterview,oral_video,mock_interview,0.530957,0.623333,0.60522,0.281652,-0.092376,,,,,,,,,,,,not_applicable,,,,,,21.872711116666668,3123.0,142.78065409186163,89.0,0.0284982388728786,6.0,1.0,2.0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_18,_Interviewee_18__MockInterview,_Interviewee_18__MockInterview,oral_video,mock_interview,0.393552,0.703333,0.289537,0.340442,-0.309781,,,,,,,,,,,,not_applicable,,,,,,23.415822216666665,3753.0,160.2762425027608,29.0,0.0077271516120436,7.0,1.0,0.0,2.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_21,_Interviewee_21__MockInterview,_Interviewee_21__MockInterview,oral_video,mock_interview,0.413328,0.465,0.430127,0.379402,-0.051672,,,,,,,,,,,,not_applicable,,,,,,11.608533333333332,1693.0,145.8409905356979,19.0,0.0112226816302421,4.0,1.0,3.0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_25,_Interviewee_25__MockInterview,_Interviewee_25__MockInterview,oral_video,mock_interview,0.585278,0.698,0.555627,0.27052,-0.112722,,,,,,,,,,,,not_applicable,,,,,,19.603911116666666,3134.0,159.8660584282881,42.0,0.0134014039566049,13.0,0.0,0.0,1.0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_24,_Interviewee_24__MockInterview,_Interviewee_24__MockInterview,oral_video,mock_interview,0.580463,0.753333,0.493877,0.341517,-0.17287,,,,,,,,,,,,not_applicable,,,,,,24.436622216666667,3624.0,148.30200212893172,89.0,0.0245584988962472,12.0,0.0,2.0,7.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_23,_Interviewee_23__MockInterview,_Interviewee_23__MockInterview,oral_video,mock_interview,0.473258,0.636667,0.44527,0.317708,-0.163409,,,,,,,,,,,,not_applicable,,,,,,25.418666666666663,2575.0,101.30350398657156,35.0,0.0135922330097087,3.0,0.0,4.0,1.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_22,_Interviewee_22__MockInterview,_Interviewee_22__MockInterview,oral_video,mock_interview,0.448642,0.745333,0.475543,0.311693,-0.296691,,,,,,,,,,,,not_applicable,,,,,,30.2592,4993.0,165.0076670896785,114.0,0.0228319647506509,16.0,3.0,6.0,5.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_28,_Interviewee_28__MockInterview,_Interviewee_28__MockInterview,oral_video,mock_interview,0.4563889666666668,0.543333,0.60387,0.2458999999999999,-0.086944,,,,,,,,,,,,not_applicable,,,,,,23.008,2368.0,102.92072322670376,27.0,0.011402027027027,7.0,1.0,4.0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_26,_Interviewee_26__Mock_Interview,_Interviewee_26__Mock_Interview,oral_video,mock_interview,0.4861575000000001,0.608,0.47467,0.3067133333333333,-0.121842,,,,,,,,,,,,not_applicable,,,,,,23.660088883333334,3271.0,138.249691965619,121.0,0.036991745643534,17.0,0.0,1.0,0.0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_27,_Interviewee_27__Mock_Interview,_Interviewee_27__Mock_Interview,oral_video,mock_interview,0.5233974333333333,0.646,0.4952633333333333,0.33074,-0.122603,,,,,,,,,,,,not_applicable,,,,,,33.22737778333333,4423.0,133.1131222223185,120.0,0.027130906624463,9.0,3.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Interview_29,_Interviewee_29__MockInterview,_Interviewee_29__MockInterview,oral_video,mock_interview,0.4050833333333334,0.608,0.6023099999999999,0.30935,-0.202917,,,,,,,,,,,,not_applicable,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Interview_30,_Interviewee_30__MockInterview,_Interviewee_30__MockInterview,oral_video,mock_interview,0.3803452999999999,0.653333,0.5963866666666667,0.2692633333333333,-0.272988,,,,,,,,,,,,not_applicable,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
